event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
27220869744,true,2002-07-03 00:00:00.000,15.516,2.822,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869745,true,2002-07-04 00:00:00.000,15.563,2.852,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869746,true,2002-07-05 00:00:00.000,15.572,2.893,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869747,true,2002-07-06 00:00:00.000,15.542,2.891,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869748,true,2002-07-07 00:00:00.000,15.776,2.816,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869749,true,2002-07-07 00:00:00.000,15.523,2.887,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869750,true,2002-07-10 00:00:00.000,15.567,2.861,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869751,true,2002-07-11 00:00:00.000,15.545,2.89,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869752,true,2002-07-11 00:00:00.000,15.564,2.869,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869753,true,2002-07-12 00:00:00.000,15.57,2.892,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869754,true,2002-07-12 00:00:00.000,15.549,2.867,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869755,true,2002-07-13 00:00:00.000,15.589,2.865,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869756,true,2002-07-14 00:00:00.000,15.582,2.852,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869757,true,2002-07-14 00:00:00.000,15.635,2.867,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869758,true,2002-07-15 00:00:00.000,15.578,2.855,"3","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869759,true,2002-07-15 00:00:00.000,15.579,2.848,"A","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
27220869760,true,2002-07-16 00:00:00.000,15.592,2.848,"B","argos-doppler-shift",,"#2789898388","14118","Elephant Research - Lobeke National Park (Cameroon) - Collar 14120"
