event-id,visible,timestamp,location-long,location-lat,comments,gps:hdop,gps:satellite-count,ground-speed,heading,height-above-ellipsoid,import-marked-outlier,manually-marked-outlier,mortality-status,sequence-number,sigfox:computed-location-radius,sigfox:computed-location-source,sigfox:computed-location-status,sigfox:country,sigfox:device-type,sigfox:duplicates,sigfox:format-character,sigfox:link-quality,sigfox:lqi,sigfox:operator,sigfox:rssi,sigfox:sensor-data-raw,tag-voltage,transmission-protocol,transmission-timestamp,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30352794760,true,2021-10-14 03:50:00.000,16.82313333,48.12341667,"8887",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794761,true,2021-10-14 07:47:00.000,16.81778333,48.12215,"8948",,9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794762,true,2021-10-14 11:47:00.000,16.81826667,48.12163333,"9009",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794763,true,2021-10-14 15:43:00.000,16.8179,48.12213333,"9070",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794764,true,2021-10-14 16:00:00.000,16.81796667,48.12216667,"9076",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794765,true,2021-10-14 23:58:00.000,16.83158333,48.12826667,"9197",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794766,true,2021-10-15 03:57:00.000,16.8241,48.12373333,"9258",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794767,true,2021-10-15 07:55:00.000,16.81825,48.12213333,"9319",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794768,true,2021-10-15 11:52:00.000,16.8173,48.1218,"9380",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794769,true,2021-10-15 15:48:00.000,16.81706667,48.1217,"9441",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794770,true,2021-10-15 19:44:00.000,16.83543333,48.13068333,"9502",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794771,true,2021-10-15 20:01:00.000,16.83538333,48.13158333,"9507",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794772,true,2021-10-16 03:57:00.000,16.82213333,48.12346667,"9628",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794773,true,2021-10-16 07:55:00.000,16.81645,48.12163333,"9689",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794774,true,2021-10-16 11:52:00.000,16.81641667,48.1219,"9750",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794775,true,2021-10-16 19:51:00.000,16.82401667,48.12463333,"9871",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794776,true,2021-10-16 23:48:00.000,16.83433333,48.13053333,"9932",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794777,true,2021-10-17 03:44:00.000,16.83295,48.1256,"9993",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794778,true,2021-10-17 04:01:00.000,16.8278,48.12498333,"9998",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794779,true,2021-10-17 07:57:00.000,16.81445,48.11971667,"010059",,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794780,true,2021-10-17 11:55:00.000,16.81621667,48.1211,"010120",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794781,true,2021-10-17 15:55:00.000,16.81628333,48.12196667,"010181",,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794782,true,2021-10-17 19:55:00.000,16.82365,48.1243,"010242",,3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794783,true,2021-10-17 23:55:00.000,16.82481667,48.12381667,"010303",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794784,true,2021-10-18 03:54:00.000,16.82388333,48.12525,"010364",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794785,true,2021-10-18 07:51:00.000,16.8162,48.12186667,"010425",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794786,true,2021-10-18 11:48:00.000,16.8163,48.12181667,"010486",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794787,true,2021-10-18 15:44:00.000,16.81523333,48.12208333,"010547",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794788,true,2021-10-18 16:00:00.000,16.81523333,48.12208333,"010552",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794789,true,2021-10-18 19:57:00.000,16.82383333,48.12641667,"010613",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794790,true,2021-10-18 23:54:00.000,16.83425,48.13046667,"010674",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
30352794791,true,2021-10-19 07:52:00.000,16.81616667,48.12188333,"010795",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","1F5B2F1","1F5B2F1 (4118)","boar_study_austria"
25140049549,true,2021-10-11 06:29:00.000,16.78125,48.12935,"0453",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049550,true,2021-10-11 07:59:00.000,16.7887,48.1263,"0477",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049551,true,2021-10-11 11:53:00.000,16.7888,48.12625,"0538",,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20273895177,true,2021-10-11 15:47:00.000,16.7887,48.12628333333333,"600257",,,,,,,,,18,,,,,,,,,,,,,3.8,,2021-10-11 15:47:06.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049552,true,2021-10-11 19:41:00.000,16.78191667,48.12688333,"0660",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049553,true,2021-10-11 20:01:00.000,16.78138333,48.12761667,"0666",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049554,true,2021-10-11 23:56:00.000,16.78723333,48.13176667,"0727",,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049555,true,2021-10-12 03:49:00.000,16.7874,48.1272,"0788",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049556,true,2021-10-12 07:45:00.000,16.78691667,48.1267,"0849",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049557,true,2021-10-12 07:59:00.000,16.78681667,48.12658333,"0854",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20281216655,true,2021-10-12 11:53:00.000,16.787166666666668,48.1266,"600393",,,,,,,,,25,,,,,,,,,,,,,3.8,,2021-10-12 11:53:46.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049558,true,2021-10-12 15:46:00.000,16.78705,48.12698333,"0976",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049559,true,2021-10-12 19:43:00.000,16.78686667,48.12281667,"1037",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049560,true,2021-10-12 19:59:00.000,16.7848,48.12308333,"1043",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049561,true,2021-10-13 03:53:00.000,16.7751,48.12658333,"1164",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049562,true,2021-10-13 07:46:00.000,16.78563333,48.12541667,"1225",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049563,true,2021-10-13 11:41:00.000,16.78575,48.12536667,"1286",,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049564,true,2021-10-13 11:59:00.000,16.78568333,48.12565,"1292",,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049565,true,2021-10-13 15:54:00.000,16.78566667,48.12533333,"1353",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049566,true,2021-10-13 19:50:00.000,16.79063333,48.12621667,"1414",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049567,true,2021-10-13 23:43:00.000,16.78855,48.12646667,"1475",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20294539210,true,2021-10-14 00:03:00.000,16.788833333333333,48.1278,"5005c9",,,,,,,,,37,,,,,,,,,,,,,3.7,,2021-10-14 00:03:42.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049568,true,2021-10-14 03:53:00.000,16.78256667,48.12875,"1542",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049569,true,2021-10-14 07:46:00.000,16.78563333,48.1255,"1603",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049570,true,2021-10-14 11:39:00.000,16.78588333,48.12503333,"1664",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049571,true,2021-10-14 12:00:00.000,16.78573333,48.12545,"1671",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049572,true,2021-10-14 15:55:00.000,16.78575,48.12556667,"1732",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049573,true,2021-10-14 19:48:00.000,16.77393333,48.12823333,"1793",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20303065446,true,2021-10-14 23:44:00.000,16.7698,48.12886666666667,"60073e",,,,,,,,,44,,,,,,,,,,,,,3.8,,2021-10-14 23:45:00.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049574,true,2021-10-15 00:00:00.000,16.76946667,48.12935,"1859",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049575,true,2021-10-15 03:53:00.000,16.77241667,48.1274,"1920",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20304966129,true,2021-10-15 07:46:00.000,16.785666666666668,48.12546666666667,"5007bd",,,,,,,,,47,,,,,,,,,,,,,3.7,,2021-10-15 07:47:04.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049576,true,2021-10-15 11:40:00.000,16.786,48.12536667,"2042",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049577,true,2021-10-15 12:01:00.000,16.78586667,48.12543333,"2048",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049578,true,2021-10-15 15:54:00.000,16.78568333,48.12543333,"2109",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049579,true,2021-10-15 23:47:00.000,16.7695,48.12926667,"2230",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049580,true,2021-10-16 03:42:00.000,16.77505,48.1268,"2291",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049581,true,2021-10-16 07:59:00.000,16.78598333,48.1253,"2357",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049582,true,2021-10-16 11:54:00.000,16.7858,48.12521667,"2418",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049583,true,2021-10-16 15:48:00.000,16.78588333,48.12511667,"2479",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049584,true,2021-10-16 23:40:00.000,16.77273333,48.13121667,"2600",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049585,true,2021-10-17 03:57:00.000,16.77103333,48.1285,"2666",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049586,true,2021-10-17 07:51:00.000,16.77211667,48.12786667,"2727",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20324270990,true,2021-10-17 11:47:00.000,16.773733333333332,48.12735,"500ae4",,,,,,,,,63,,,,,,,,,,,,,3.7,,2021-10-17 11:47:13.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049587,true,2021-10-17 15:41:00.000,16.7739,48.12695,"2849",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049588,true,2021-10-17 16:00:00.000,16.77368333,48.12718333,"2855",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049589,true,2021-10-17 19:55:00.000,16.77313333,48.12945,"2916",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049590,true,2021-10-17 23:51:00.000,16.7722,48.12955,"2977",,9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049591,true,2021-10-18 03:44:00.000,16.77086667,48.1274,"3038",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20328987398,true,2021-10-18 04:02:00.000,16.771333333333335,48.12725,"500be3",,,,,,,,,69,,,,,,,,,,,,,3.7,,2021-10-18 04:02:37.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049592,true,2021-10-18 07:53:00.000,16.78558333,48.12516667,"3104",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049593,true,2021-10-18 11:48:00.000,16.78563333,48.12526667,"3165",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049594,true,2021-10-18 15:42:00.000,16.78566667,48.12526667,"3226",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049595,true,2021-10-18 15:59:00.000,16.78578333,48.1254,"3232",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20335936050,true,2021-10-18 19:55:00.000,16.775766666666666,48.12668333333333,"500cdd",,,,,,,,,74,,,,,,,,,,,,,3.7,,2021-10-18 19:55:58.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049596,true,2021-10-18 23:52:00.000,16.77073333,48.12731667,"3354",,9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20337960316,true,2021-10-19 03:45:00.000,16.771566666666665,48.12705,"500d57",,,,,,,,,76,,,,,,,,,,,,,3.7,,2021-10-19 03:45:42.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049597,true,2021-10-19 03:59:00.000,16.77266667,48.12738333,"3420",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049598,true,2021-10-19 07:52:00.000,16.7858,48.1254,"3481",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049599,true,2021-10-19 11:46:00.000,16.78545,48.12523333,"3542",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049600,true,2021-10-19 15:43:00.000,16.78573333,48.12535,"3603",,3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049601,true,2021-10-19 15:59:00.000,16.78555,48.12496667,"3609",,4,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049602,true,2021-10-19 19:56:00.000,16.7869,48.13141667,"3670",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049603,true,2021-10-19 23:53:00.000,16.7836,48.13031667,"3731",,9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049604,true,2021-10-20 03:47:00.000,16.78518333,48.12823333,"3792",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049605,true,2021-10-20 11:38:00.000,16.78878333,48.12603333,"3913",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049606,true,2021-10-20 12:01:00.000,16.78886667,48.12626667,"3920",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049607,true,2021-10-20 15:54:00.000,16.7888,48.12641667,"3981",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049608,true,2021-10-20 19:51:00.000,16.79063333,48.1259,"4042",,9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20388804908,true,2021-10-20 23:44:00.000,16.785333333333334,48.122683333333335,"501007",,,,,,,,,90,,,,,,,,,,,,,3.7,,2021-10-20 23:44:27.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20388808124,true,2021-10-20 23:59:00.000,16.7849,48.122933333333336,"50100c",,,,,,,,,91,,,,,,,,,,,,,3.7,,2021-10-20 23:59:48.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049609,true,2021-10-21 03:57:00.000,16.7824,48.12555,"4170",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049610,true,2021-10-21 07:51:00.000,16.78561667,48.12543333,"4231",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049611,true,2021-10-21 11:45:00.000,16.78571667,48.12521667,"4292",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049612,true,2021-10-21 12:00:00.000,16.78583333,48.12503333,"4297",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20392331568,true,2021-10-21 23:52:00.000,16.781766666666666,48.122733333333336,"50117e",,,,,,,,,98,,,,,,,,,,,,,3.7,,2021-10-21 23:52:42.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049613,true,2021-10-22 03:48:00.000,16.7868,48.1248,"4539",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049614,true,2021-10-22 07:42:00.000,16.78556667,48.1247,"4600",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049615,true,2021-10-22 07:59:00.000,16.78553333,48.12501667,"4606",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049616,true,2021-10-22 11:54:00.000,16.78566667,48.12498333,"4667",,5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049617,true,2021-10-22 15:49:00.000,16.78563333,48.12518333,"4728",,6,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049618,true,2021-10-22 19:42:00.000,16.78826667,48.12251667,"4789",,8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049619,true,2021-10-22 20:00:00.000,16.78905,48.12315,"4795",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
20401133635,true,2021-10-22 23:54:00.000,16.787333333333333,48.12513333333333,"5012f8",,,,,,,,,106,,,,,,,,,,,,,3.7,,2021-10-22 23:54:29.000,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049620,true,2021-10-23 03:48:00.000,16.78666667,48.12743333,"4917",,9,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049621,true,2021-10-23 07:42:00.000,16.78561667,48.1255,"4978",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049622,true,2021-10-23 07:59:00.000,16.7857,48.12538333,"4984",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
25140049623,true,2021-10-23 11:54:00.000,16.78568333,48.12538333,"5045",,7,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,"gps","Sus scrofa","C82AEB","C82AEB (4117)","boar_study_austria"
